Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.632048004
Pakistan,PAK,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.624409833
Pakistan,PAK,2010,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1.064888293
Pakistan,PAK,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1.058063042
Pakistan,PAK,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1.051627031
Pakistan,PAK,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.0718671999811
Pakistan,PAK,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.8776607723319
Pakistan,PAK,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.6902199019656
Pakistan,PAK,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.5058507735193
Pakistan,PAK,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.3257475769216
Pakistan,PAK,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.1492769176026
Pakistan,PAK,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.9784253888432
Pakistan,PAK,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.8129353264006
Pakistan,PAK,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.6567267536013
Pakistan,PAK,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.5098739637474
Pakistan,PAK,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.3726089707282
Pakistan,PAK,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.2412881666234
Pakistan,PAK,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.1160115183377
Pakistan,PAK,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.9946492666609
Pakistan,PAK,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.8763668754295
Pakistan,PAK,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.7600659435468
Pakistan,PAK,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.652528223059
Pakistan,PAK,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.5597538052239
Pakistan,PAK,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.4873600549791
Pakistan,PAK,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.4367091687125
Pakistan,PAK,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.4083982397545
Pakistan,PAK,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.3465158187024
Pakistan,PAK,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.2658771792132
Pakistan,PAK,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.1800646807599
Pakistan,PAK,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.0875041900418
Pakistan,PAK,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.9893741547128
Pakistan,PAK,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.8911893645929
Pakistan,PAK,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.7988392492387
Pakistan,PAK,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.7211413214381
Pakistan,PAK,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.658852797293
Pakistan,PAK,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.610853087175
Pakistan,PAK,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.5741942970271
Pakistan,PAK,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.5493309284557
Pakistan,PAK,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.5336222391845
Pakistan,PAK,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.5281980327104
Pakistan,PAK,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.5303568884083
Pakistan,PAK,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.5380133823387
Pakistan,PAK,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.5441336916539
Pakistan,PAK,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.4209658391462
Pakistan,PAK,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.2288134623078
Pakistan,PAK,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.0328177866991
Pakistan,PAK,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.8314992597963
Pakistan,PAK,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.6265189550923
Pakistan,PAK,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.4158162764776
Pakistan,PAK,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.20095107389
Pakistan,PAK,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.9803565504246
Pakistan,PAK,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.7443776950394
Pakistan,PAK,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.4584565822209
Pakistan,PAK,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.1773906875677
Pakistan,PAK,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.9013339377348
Pakistan,PAK,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.6307117090703
Pakistan,PAK,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.3624090403367
Pakistan,PAK,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.0979032624624
Pakistan,PAK,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.8353336910983
Pakistan,PAK,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.5754078530015
Pakistan,PAK,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.3157540859739
Pakistan,PAK,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.0578586635047
Pakistan,PAK,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.7997736731202
Pakistan,PAK,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.5011772958937
Pakistan,PAK,2008,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,183.5
Pakistan,PAK,2000,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,172.6
Pakistan,PAK,1991,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,155.6
Pakistan,PAK,1975,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,153.4
Pakistan,PAK,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,333.636363636364
Pakistan,PAK,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,313.818181818182
Pakistan,PAK,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,282.909090909091
Pakistan,PAK,1977,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,278.909090909091
Pakistan,PAK,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3145852779876
Pakistan,PAK,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.3145852779876
Pakistan,PAK,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,12.31
Pakistan,PAK,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.766529034487532
Pakistan,PAK,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.766529034487532
Pakistan,PAK,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.766350953
Pakistan,PAK,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.7949542203294
Pakistan,PAK,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.7949542203294
Pakistan,PAK,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,9.7949078821214
Pakistan,PAK,2019,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,108
Pakistan,PAK,2018,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2017,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2016,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2015,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2014,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Pakistan,PAK,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Pakistan,PAK,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Pakistan,PAK,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.5727037098057
Pakistan,PAK,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.8808880125872
Pakistan,PAK,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.2151987886214
Pakistan,PAK,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.817063587239
Pakistan,PAK,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.7445401162272
Pakistan,PAK,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.8321164648607
Pakistan,PAK,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.710248671838
Pakistan,PAK,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.1291827073544
Pakistan,PAK,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.2815896365345
Pakistan,PAK,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7173300134617
Pakistan,PAK,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.5002660331506
Pakistan,PAK,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.8004724351841
Pakistan,PAK,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.6079774493194
Pakistan,PAK,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.2196627517661
Pakistan,PAK,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.6494899460694
Pakistan,PAK,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.7266709983986
Pakistan,PAK,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.7463786766275
Pakistan,PAK,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.4543828281756
Pakistan,PAK,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.1396289861951
Pakistan,PAK,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.169285514224
Pakistan,PAK,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.3031382672009
Pakistan,PAK,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.4842507882018
Pakistan,PAK,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1957958147755
Pakistan,PAK,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.4218793711634
Pakistan,PAK,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.9276204532177
Pakistan,PAK,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.3409482529044
Pakistan,PAK,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.4295604727498
Pakistan,PAK,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.9295265971886
Pakistan,PAK,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.0622831043927
Pakistan,PAK,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.9170100641758
Pakistan,PAK,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1570246411358
Pakistan,PAK,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.634055118734
Pakistan,PAK,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.0324555070967
Pakistan,PAK,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.6906075585847
Pakistan,PAK,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.8926888183723
Pakistan,PAK,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.2732014264444
Pakistan,PAK,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.4477669385203
Pakistan,PAK,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.462293880201
Pakistan,PAK,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.5060041146985
Pakistan,PAK,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.7521793765827
Pakistan,PAK,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.6630131613911
Pakistan,PAK,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.3613288920895
Pakistan,PAK,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.0327210112567
Pakistan,PAK,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.8692382227373
Pakistan,PAK,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.3350954048552
Pakistan,PAK,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.7591095550657
Pakistan,PAK,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.175478129598
Pakistan,PAK,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.1587734392091
Pakistan,PAK,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.433163562717
Pakistan,PAK,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.1474087486977
Pakistan,PAK,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.3244640687453
Pakistan,PAK,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.3405007100448
Pakistan,PAK,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.3313637808487
Pakistan,PAK,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.247974779573
Pakistan,PAK,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.8808971303084
Pakistan,PAK,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,39.6123885785291
Pakistan,PAK,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.757966122157
Pakistan,PAK,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,42.3865379582298
Pakistan,PAK,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.6809115314008
Pakistan,PAK,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.84828
Pakistan,PAK,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.84596
Pakistan,PAK,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.83951
Pakistan,PAK,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.8325
Pakistan,PAK,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.82981
Pakistan,PAK,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.8145
Pakistan,PAK,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.81743
Pakistan,PAK,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.81727
Pakistan,PAK,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.82162
Pakistan,PAK,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.83018
Pakistan,PAK,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.81103
Pakistan,PAK,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.80499
Pakistan,PAK,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.78394
Pakistan,PAK,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.497209995985031
Pakistan,PAK,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.494610011577606
Pakistan,PAK,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.498149991035461
Pakistan,PAK,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.488029986619949
Pakistan,PAK,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.487489998340607
Pakistan,PAK,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.47189000248909
Pakistan,PAK,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.463220000267029
Pakistan,PAK,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.462520003318787
Pakistan,PAK,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.476209998130798
Pakistan,PAK,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.468030005693436
Pakistan,PAK,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.46068999171257
Pakistan,PAK,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.458299994468689
Pakistan,PAK,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.445650011301041
Pakistan,PAK,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.400510013103485
Pakistan,PAK,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.408499985933304
Pakistan,PAK,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.396450012922287
Pakistan,PAK,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.388350009918213
Pakistan,PAK,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.385250002145767
Pakistan,PAK,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.357630014419556
Pakistan,PAK,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.346909999847412
Pakistan,PAK,2018,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,70.91311
Pakistan,PAK,2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.95687
Pakistan,PAK,2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.54272
Pakistan,PAK,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,63.74631
Pakistan,PAK,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,63.48621
Pakistan,PAK,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.40693
Pakistan,PAK,2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.30639
Pakistan,PAK,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.39558
Pakistan,PAK,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,58.97401
Pakistan,PAK,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.21292
Pakistan,PAK,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.22395
Pakistan,PAK,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.16039
Pakistan,PAK,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,69.3
Pakistan,PAK,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.5
Pakistan,PAK,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.8
Pakistan,PAK,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76
Pakistan,PAK,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.2
Pakistan,PAK,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.5
Pakistan,PAK,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.7
Pakistan,PAK,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,85.1
Pakistan,PAK,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,87.5
Pakistan,PAK,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,90
Pakistan,PAK,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,92.4
Pakistan,PAK,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94.9
Pakistan,PAK,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,97.3
Pakistan,PAK,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,99.8
Pakistan,PAK,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,102.2
Pakistan,PAK,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,104.7
Pakistan,PAK,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,107.2
Pakistan,PAK,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,109.8
Pakistan,PAK,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,112.4
Pakistan,PAK,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,115.2
Pakistan,PAK,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,118
Pakistan,PAK,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,120.7
Pakistan,PAK,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,123.5
Pakistan,PAK,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,126.2
Pakistan,PAK,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,128.8
Pakistan,PAK,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,131.3
Pakistan,PAK,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,133.8
Pakistan,PAK,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,136.4
Pakistan,PAK,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,138.9
Pakistan,PAK,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,141.4
Pakistan,PAK,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,143.9
